NTFC_DE,index,SNHO_NO,JSH_NO,BUS_NO,PK,RN,SIG_CD_PK,RDS_MAN_NO_PK,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,RDS_DPN_SE,SPD_LMT,SOIL_INCLN,SOIL_INCL_,CAR_PER_RD,DNGR_RD,dan_lvl
20100610,61511,0,0,0,112904351,성북로14가길,11290,4351,4121322,3,110,4,1,30,15-30%,4,0.18311003,0,0.6
20100610,61512,0,0,0,112904352,성북로14가길,11290,4352,4121322,2,22,4,2,30,15-30%,4,0.122073353,0,0.6
20100610,61513,0,0,0,112904353,선잠로2다길,11290,4353,4121304,5,14,4,2,30,15-30%,4,0.305183383,0,0.8
20100610,61514,0,0,0,112903067,아리랑로4가길,11290,3067,4121413,5,7,4,1,30,7-15%,3,0.305183383,0,0.6
20100610,61515,0,0,0,112903961,솔샘로6라길,11290,3961,4121388,2,17,4,1,30,0-2%,1,0.122073353,0,0.8
20100610,61516,0,1,0,112904572,동소문로23길,11290,4572,4121097,7,50,4,1,30,2-7%,2,0.427256736,0,0.4
20100610,61517,0,0,0,112905136,동소문로26가길,11290,5136,4121102,2,22,4,2,30,15-30%,4,0.122073353,0,0.4
20100422,61518,3,0,0,112904573,북악산로,11290,4573,3100019,5,9700,3,1,50,15-30%,4,0.305183383,0,0.6
20100422,61520,0,0,0,11290538,동소문로,11290,538,3107003,4,57,3,2,50,2-7%,2,0.244146706,0,0.4
20100610,61522,0,0,0,112904134,장월로23길,11290,4134,4121521,4,71,4,1,30,2-7%,2,0.244146706,0,0
20100610,61523,0,0,0,112904801,화랑로19길,11290,4801,4121759,3,62,4,1,30,2-7%,2,0.18311003,0,0
20100610,61524,0,0,0,112904802,장월로2길,11290,4802,4121526,2,78,4,1,30,2-7%,2,0.122073353,0,0
20100610,61525,0,0,0,112904803,장월로2길,11290,4803,4121526,4,36,4,2,30,2-7%,2,0.244146706,0,0
20100610,61526,0,0,0,112901424,보국문로34길,11290,1424,4121172,2,35,4,1,30,30-60%,5,0.122073353,0,0.8
20100610,61527,0,0,0,112905115,장위로21다길,11290,5115,4121561,5,158,4,1,30,15-30%,4,0.305183383,0,0
20100610,61528,0,0,0,112901425,솔샘로1길,11290,1425,4121375,2,26,4,1,30,7-15%,3,0.122073353,0,0.6
20100610,61529,0,0,0,112905116,장위로21나길,11290,5116,4121560,2,22,4,1,30,15-30%,4,0.122073353,0,0
20100610,61536,0,0,0,112901902,한천로83길,11290,1902,4121722,4,209,4,0,30,15-30%,4,0.244146706,0,0
20100610,61537,5,2,1,11290900,동소문로23길,11290,900,4121097,5,404,4,0,30,0-2%,1,0.305183383,0,0.6
20100610,61538,0,0,0,112901903,한천로83가길,11290,1903,4121721,5,82,4,1,30,0-2%,1,0.305183383,0,0
20100610,61539,0,0,0,11290551,북악산로17길,11290,551,4121230,2,37,4,1,30,0-2%,1,0.122073353,0,0.6
20100610,61551,0,0,0,112903939,보국문로18길,11290,3939,4121150,4,77,4,1,30,15-30%,4,0.244146706,0,0.8
20181224,61566,0,0,0,112903079,고려대로7길,11290,3079,4856727,3,639,4,1,30,2-7%,2,0.18311003,0,0.2
20100610,61567,0,0,0,112905138,성북로31길,11290,5138,4121350,2.5,63,4,1,30,15-30%,4,0.152591692,0,1
20100610,61568,2,0,0,112903080,돌곶이로8길,11290,3080,4121072,2,77,4,1,30,2-7%,2,0.122073353,0,0
20100610,61571,0,0,1,11290916,보국문로29마길,11290,916,4121163,5,82,4,1,30,15-30%,4,0.305183383,0,0.8
20100610,61574,0,2,1,11290917,장월로11길,11290,917,4121507,2,96,4,1,30,15-30%,4,0.122073353,0,0
20100610,61578,0,0,0,112901878,동소문로42나길,11290,1878,4121122,5,16,4,1,30,0-2%,1,0.305183383,0,0.4
20100610,61595,10,1,3,112904578,동소문로2길,11290,4578,4121111,6,536,4,0,30,2-7%,2,0.36622006,0,0.8
20100610,61596,4,0,0,11290876,장월로1길,11290,876,4121514,5,25,4,1,30,30-60%,5,0.305183383,0,0
20181224,61597,1,0,1,11290877,고려대로,11290,877,3352207,5,1214,3,1,50,2-7%,2,0.305183383,0,0.4
20100610,61599,0,0,0,11290907,정릉로27길,11290,907,4121615,2,68,4,1,30,15-30%,4,0.122073353,0,0.8
20100610,61601,0,0,0,112904342,선잠로2가길,11290,4342,4121301,10,261,4,0,30,15-30%,4,0.610366766,0,0.6
20100610,61602,0,2,0,112904343,선잠로2다길,11290,4343,4121304,5,281,4,0,30,15-30%,4,0.305183383,0,0.8
20100610,61603,0,1,0,112904344,선잠로2라길,11290,4344,4121305,6,280,4,0,30,15-30%,4,0.36622006,0,0.8
20100610,61604,2,0,2,112904345,선잠로,11290,4345,3107007,2,100,3,1,50,2-7%,2,0.122073353,0,0.4
20100610,61606,0,0,0,112905109,성북로23길,11290,5109,4121334,1,11,4,2,30,15-30%,4,0.061036677,0,0.8
20100610,61626,0,0,0,112901880,동소문로42나길,11290,1880,4121122,5,30,4,1,30,7-15%,3,0.305183383,0,0.4
20100610,61649,0,1,0,112903852,동소문로35길,11290,3852,4121116,2,12,4,1,30,2-7%,2,0.122073353,0,0.6
20100610,61651,0,0,2,11290986,화랑로39길,11290,986,4121783,7,195,4,0,30,30-60%,5,0.427256736,0,0
20100422,61652,3,0,0,11290987,북악산로,11290,987,3100019,2,9700,3,1,50,15-30%,4,0.122073353,0,0.4
20100610,61654,0,0,0,11290884,삼선교로10다길,11290,884,4121245,3,8,4,1,30,7-15%,3,0.18311003,0,0.2
20181224,61656,0,1,0,11290539,고려대로30길,11290,539,4856608,5,232,4,1,30,2-7%,2,0.305183383,0,0.2
20100610,61657,0,0,0,11290908,아리랑로6가길,11290,908,4121419,3,47,4,1,30,2-7%,2,0.18311003,0,0.6
20100610,61659,0,0,1,11290909,월계로12길,11290,909,4121450,2,111,4,0,30,2-7%,2,0.122073353,0,0
20100610,61675,0,0,0,112905110,성북로23길,11290,5110,4121334,2,28,4,2,30,15-30%,4,0.122073353,0,0.8
20100610,61677,0,0,0,112901421,보국문로32길,11290,1421,4121170,5,22,4,1,30,2-7%,2,0.305183383,0,0.2
20100610,61680,0,0,0,112905111,성북로23길,11290,5111,4121334,2,32,4,2,30,15-30%,4,0.122073353,0,0.8
20100610,61690,6,0,0,112901593,돌곶이로28길,11290,1593,4121052,6,491,4,0,30,2-7%,2,0.36622006,0,0.8
20100610,61695,0,0,0,112901594,솔샘로6라길,11290,1594,4121388,5,12,4,1,30,0-2%,1,0.305183383,0,0.8
20100422,61713,0,0,1,112901433,한천로,11290,1433,3005038,2,11840,3,1,50,2-7%,2,0.122073353,20313,0
20100610,61714,0,0,0,112904361,창경궁로35길,11290,4361,4121696,3,43,4,1,30,30-60%,5,0.18311003,0,0.4
20100610,61716,0,0,0,112904362,성북로5길,11290,4362,4121352,2,68,4,1,30,2-7%,2,0.122073353,0,0.6
20100610,61718,2,1,3,112904363,성북로,11290,4363,3107008,2,84,3,1,50,2-7%,2,0.122073353,0,0.6
20100610,61720,0,0,0,112904365,성북로10길,11290,4365,4121317,5,34,4,1,30,2-7%,2,0.305183383,0,0.8
20100610,61721,0,0,0,112904366,성북로10길,11290,4366,4121317,4,3,4,2,30,2-7%,2,0.244146706,0,0.8
20100610,61827,0,0,0,112901428,장위로11가길,11290,1428,4121550,3,30,4,1,30,2-7%,2,0.18311003,0,0
20100610,61830,0,0,0,112905119,장위로21다길,11290,5119,4121561,2,14,4,1,30,2-7%,2,0.122073353,0,0
20100610,61833,0,0,0,112901429,화랑로18마길,11290,1429,4121754,5,15,4,1,30,7-15%,3,0.305183383,0,0
20100610,61837,0,0,0,112905120,장위로21다길,11290,5120,4121561,2,40,4,1,30,2-7%,2,0.122073353,0,0
20100610,61860,7,3,0,112904550,아리랑로18길,11290,4550,4121406,7,276,4,0,30,2-7%,2,0.427256736,0,1
20100610,61862,0,0,2,112904495,정릉로21가길,11290,4495,4121607,5,84,4,1,30,7-15%,3,0.305183383,0,0.8
20100610,61864,0,0,0,112904496,정릉로21가길,11290,4496,4121607,4,34,4,2,30,7-15%,3,0.244146706,0,0.8
20100520,61882,0,0,1,112902980,돌곶이로,11290,2980,3107002,3,85,3,1,50,2-7%,2,0.18311003,0,0.4
20100610,61891,0,0,0,112902398,동소문로13가길,11290,2398,4121086,2,70,4,1,30,2-7%,2,0.122073353,0,0.6
20100422,61924,1,1,1,112904551,북악산로,11290,4551,3100019,7,9700,3,1,50,7-15%,3,0.427256736,0,0.8
20100610,61925,0,0,0,112904497,정릉로21길,11290,4497,4121608,5,94,4,1,30,7-15%,3,0.305183383,0,0.8
20100610,61942,8,1,0,112904996,월계로38길,11290,4996,4121455,5,312,4,0,30,0-2%,1,0.305183383,0,0
20100610,61992,0,0,0,112902977,동소문로20나길,11290,2977,4121094,2,38,4,1,30,2-7%,2,0.122073353,0,0.2
20100610,62030,0,0,0,11290536,보문로29길,11290,536,4121208,2,48,4,1,30,0-2%,1,0.122073353,0,0.6
20100610,62086,0,0,0,112905122,장위로21다길,11290,5122,4121561,2,17,4,1,30,2-7%,2,0.122073353,0,0
20100610,62089,2,0,0,11290928,성북로,11290,928,3107008,3,94,3,1,50,7-15%,3,0.18311003,0,0.8
20100610,62144,0,0,0,112904947,한천로84가길,11290,4947,4121723,3,100,4,0,30,0-2%,1,0.18311003,0,0
20100610,62175,0,0,0,112901596,솔샘로25길,11290,1596,4121379,4,283,4,2,30,15-30%,4,0.244146706,0,0.2
20100610,62183,6,1,1,112901597,보문로23길,11290,1597,4121202,7,216,4,0,30,2-7%,2,0.427256736,0,0
20100610,62205,0,0,0,112902978,동소문로20나길,11290,2978,4121094,2,22,4,1,30,2-7%,2,0.122073353,0,0.2
20100610,62213,0,0,0,112902396,삼선교로10마길,11290,2396,4121247,4,144,4,2,30,15-30%,4,0.244146706,0,0
20100610,62323,2,2,5,11290929,장월로3길,11290,929,4121538,8,540,4,0,30,7-15%,3,0.488293413,0,0
20100610,62325,0,1,0,11290930,장위로,11290,930,3107013,4,76,3,1,50,2-7%,2,0.244146706,0,0.4
20100610,62395,12,4,4,112904805,회기로5길,11290,4805,4121796,7,607,4,0,30,0-2%,1,0.427256736,0,0.4
20100610,62396,0,0,1,112904806,월곡로18가길,11290,4806,4121463,4,347,4,0,30,2-7%,2,0.244146706,0,0
20100610,62400,0,0,0,11290931,한천로72길,11290,931,4121709,4,40,4,1,30,15-30%,4,0.244146706,0,0
20100610,62468,0,0,0,112904945,한천로88길,11290,4945,4121727,3,50,4,1,30,0-2%,1,0.18311003,0,0
20100610,62470,0,1,1,112904808,회기로5길,11290,4808,4121796,9,52,4,1,30,0-2%,1,0.549330089,0,0.2
20100610,62474,0,0,0,112904809,회기로3길,11290,4809,4121803,4,163,4,0,30,15-30%,4,0.244146706,0,0
20100610,62511,0,0,0,112902400,동소문로13가길,11290,2400,4121086,2,50,4,1,30,2-7%,2,0.122073353,0,0.6
20100610,62517,0,0,0,112902982,동소문로8길,11290,2982,4121137,4,47,4,2,30,2-7%,2,0.244146706,0,0.8
20100610,62545,0,0,0,112902397,동소문로13가길,11290,2397,4121086,6,89,4,1,30,2-7%,2,0.36622006,0,0.8
20100610,62675,10,0,2,112904995,돌곶이로40길,11290,4995,4121065,10,238,4,0,30,2-7%,2,0.610366766,0,0
20100610,62703,9,0,7,11290534,장월로1길,11290,534,4121514,6,606,4,0,30,0-2%,1,0.36622006,0,0
20100422,62752,0,0,2,112904946,한천로,11290,4946,3005038,4,11840,3,1,50,0-2%,1,0.244146706,20313,0
20100610,62761,0,0,0,112905118,장위로21라길,11290,5118,4121562,5,11,4,1,30,15-30%,4,0.305183383,0,0
20100610,62790,0,0,0,112904498,정릉로21가길,11290,4498,4121607,5,52,4,1,30,7-15%,3,0.305183383,0,0.8
20100610,62886,1,0,2,112902976,동소문로20나길,11290,2976,4121094,4,279,4,0,30,2-7%,2,0.244146706,0,0.2
20100422,62994,0,1,0,11290923,보국문로,11290,923,3107004,2,103,3,1,50,15-30%,4,0.122073353,0,1
20100520,63027,0,0,2,11290924,화랑로,11290,924,3005046,5,8600,3,1,50,2-7%,2,0.305183383,20313,0
20100610,63031,2,1,0,11290925,대사관로5길,11290,925,4121020,7,200,4,0,30,15-30%,4,0.427256736,0,0.4
20100610,63169,0,0,0,11290927,장위로16길,11290,927,4121554,4,162,4,1,30,2-7%,2,0.244146706,0,0
20100610,63172,0,0,0,112902557,보문로30가길,11290,2557,4121211,4,23,4,2,30,2-7%,2,0.244146706,0,0.4
20100610,63224,0,0,0,112902558,보국문로12길,11290,2558,4121141,2,17,4,1,30,15-30%,4,0.122073353,0,0.8
20100610,63227,0,0,0,112902560,보국문로14길,11290,2560,4121142,2,19,4,1,30,15-30%,4,0.122073353,0,0.8
20100610,63408,2,0,1,112902562,한천로88길,11290,2562,4121727,2,201,4,0,30,0-2%,1,0.122073353,0,0
20100610,63410,0,0,0,112902563,월곡로6길,11290,2563,4121471,4,44,4,2,30,0-2%,1,0.244146706,0,0
20100610,63414,0,0,0,112902565,월곡로6길,11290,2565,4121471,2,25,4,1,30,0-2%,1,0.122073353,0,0
20100610,63442,0,0,0,112902566,월곡로6길,11290,2566,4121471,2,30,4,1,30,0-2%,1,0.122073353,0,0
20100610,63478,0,0,0,11290918,삼양로9길,11290,918,4121284,5,38,4,1,30,2-7%,2,0.305183383,0,0.8
20100610,63561,0,0,1,112902567,월곡로16길,11290,2567,4121462,2,175,4,0,30,2-7%,2,0.122073353,0,0.4
20100610,63565,0,0,0,112904804,월곡로6길,11290,4804,4121471,2,126,4,1,30,0-2%,1,0.122073353,0,0
20100610,63591,0,0,0,11290919,서경로,11290,919,3107006,4,78,3,2,50,2-7%,2,0.244146706,0,1
20181224,63594,0,0,0,11290920,고려대로7가길,11290,920,4856589,2,388,4,1,30,15-30%,4,0.122073353,0,0.4
20100610,63597,1,0,0,11290921,동소문로5길,11290,921,4121134,5,38,4,1,30,15-30%,4,0.305183383,0,0.8
20100610,63600,0,0,0,11290922,보국문로29라길,11290,922,4121162,5,21,4,1,30,7-15%,3,0.305183383,0,0.8
20100610,64259,0,0,0,112903946,솔샘로6나길,11290,3946,4121386,5,39,4,1,30,기타,0,0.305183383,0,0.8
20100610,64260,0,0,0,112903948,솔샘로6나길,11290,3948,4121386,2,39,4,1,30,7-15%,3,0.122073353,0,0.8
20100610,64261,0,0,0,112903949,솔샘로6길,11290,3949,4121385,3,25,4,2,30,7-15%,3,0.18311003,0,0.8
20100610,64262,0,0,0,112903950,솔샘로6길,11290,3950,4121385,6,96,4,1,30,7-15%,3,0.36622006,0,0.8
20100610,64263,0,0,0,112903952,솔샘로6길,11290,3952,4121385,5,96,4,1,30,7-15%,3,0.305183383,0,0.8
20100610,64264,0,0,1,112903953,솔샘로6길,11290,3953,4121385,5,98,4,1,30,7-15%,3,0.305183383,0,0.8
20100610,64265,0,0,1,112903954,솔샘로6길,11290,3954,4121385,6,103,4,1,30,0-2%,1,0.36622006,0,0.8
20100610,64266,0,0,0,112904683,보문로13나길,11290,4683,4121188,5,145,4,1,30,2-7%,2,0.305183383,0,0
20100520,64267,0,0,0,112901839,이문로51길,11290,1839,4121474,2,19,4,2,30,0-2%,1,0.122073353,0,0
20100520,64268,0,0,0,112901840,이문로51길,11290,1840,4121474,3,57,4,1,30,0-2%,1,0.18311003,0,0
20100520,64269,0,0,2,112901841,돌곶이로,11290,1841,3107002,2,107,3,1,50,0-2%,1,0.122073353,0,0
20100610,64270,0,0,0,112901733,보국문로29라길,11290,1733,4121162,5,25,4,1,30,0-2%,1,0.305183383,0,0.8
20100610,64271,0,0,0,112901734,동소문로29길,11290,1734,4121110,5,79,4,1,30,2-7%,2,0.305183383,0,0.4
20100610,64272,0,0,0,112901735,종암로13가길,11290,1735,4121653,5,16,4,1,30,30-60%,5,0.305183383,0,0
20181224,64273,1,0,1,112901736,고려대로7가길,11290,1736,4856589,2,388,4,1,30,30-60%,5,0.122073353,0,0.6
20181224,64274,0,1,0,112901737,고려대로16길,11290,1737,4856599,4,321,4,2,30,2-7%,2,0.244146706,0,0.8
20100610,64310,0,0,0,112904684,보문로13길,11290,4684,4121187,3,73,4,1,30,2-7%,2,0.18311003,0,0
20121122,64311,0,0,2,112905366,선잠로5길,11290,5366,4121309,3.799,132.634,4,1,30,15-30%,4,0.231878334,0,0.6
20100610,64312,0,0,0,112905387,보국문로17길,11290,5387,4121148,5.943,42.748,4,1,30,7-15%,3,0.362740969,0,0.8
20100610,64313,0,0,0,112904123,화랑로13길,11290,4123,4121744,3,148,4,1,30,15-30%,4,0.18311003,0,0
20100610,64326,0,0,0,112902734,돌곶이로9길,11290,2734,4121080,4,77,4,1,30,2-7%,2,0.244146706,0,0
20100610,64357,0,0,0,112904124,장월로1나길,11290,4124,4121515,5,17,4,1,30,2-7%,2,0.305183383,0,0
20100610,64370,2,0,1,112903516,종암로21길,11290,3516,4121665,5,46,4,1,30,15-30%,4,0.305183383,0,0
20100610,64372,0,0,0,112903519,화랑로19길,11290,3519,4121759,5,37,4,1,30,15-30%,4,0.305183383,0,0
20100610,64374,0,0,0,112902486,한천로76다길,11290,2486,4121715,7,242,4,0,30,2-7%,2,0.427256736,0,0
20100610,64375,0,0,0,112903242,장위로38길,11290,3242,4121575,2,127,4,1,30,2-7%,2,0.122073353,0,0
20100610,64376,0,0,0,112903243,화랑로19가길,11290,3243,4121758,3,137,4,1,30,7-15%,3,0.18311003,0,0
20100610,64377,0,0,0,112903244,장위로38길,11290,3244,4121575,3,127,4,1,30,2-7%,2,0.18311003,0,0
20100610,64378,3,1,4,11290956,보문로40길,11290,956,4121227,14,288,4,0,30,0-2%,1,0.854513473,0,0.6
20100422,64379,2,0,0,11290957,북악산로,11290,957,3100019,5,9700,3,1,50,0-2%,1,0.305183383,0,0.2
20100610,64398,2,0,1,11290197,성북로27길,11290,197,4121344,10,279,4,0,30,0-2%,1,0.610366766,0,0.6
20100610,64399,0,0,0,112902495,돌곶이로8가길,11290,2495,4121071,2,24,4,1,30,0-2%,1,0.122073353,0,0
20100610,64400,0,0,0,112901375,삼선교로10다길,11290,1375,4121245,2,28,4,1,30,0-2%,1,0.122073353,0,0.2
20100610,64401,0,0,0,112902496,한천로67길,11290,2496,4121704,2,26,4,1,30,0-2%,1,0.122073353,0,0
20100610,64402,0,1,0,112901376,보문로21가길,11290,1376,4121199,7,198,4,0,30,2-7%,2,0.427256736,0,0
20100610,64403,0,0,0,112902933,정릉로31길,11290,2933,4121620,2,96,4,1,30,2-7%,2,0.122073353,0,0.8
20100610,64404,0,0,0,112902705,장월로28길,11290,2705,4121524,4,10,4,2,30,0-2%,1,0.244146706,0,0
20100610,64405,0,0,0,112902388,삼선교로10다길,11290,2388,4121245,4,9,4,2,30,2-7%,2,0.244146706,0,0.4
20100610,64408,0,1,0,112904548,아리랑로7길,11290,4548,4121423,3,62,4,1,30,0-2%,1,0.18311003,0,0.8
20100610,64410,0,0,0,112901565,보국문로29마길,11290,1565,4121163,5,20,4,1,30,15-30%,4,0.305183383,0,0.8
20100610,64413,1,1,1,112901566,성북로6길,11290,1566,4121354,4,61,4,1,30,15-30%,4,0.244146706,0,0.8
20100610,64417,0,0,0,11290416,장위로50길,11290,416,4121593,2,74,4,1,30,7-15%,3,0.122073353,0,0.2
20100610,64419,0,0,0,112904685,보문로13길,11290,4685,4121187,2,51,4,2,30,2-7%,2,0.122073353,0,0
20100422,64420,0,0,0,112903853,북악산로,11290,3853,3100019,10,9700,3,1,50,15-30%,4,0.610366766,0,0.6
20100422,64421,1,0,2,112903854,북악산로,11290,3854,3100019,4,9700,3,1,50,15-30%,4,0.244146706,0,0.6
20100610,64422,0,0,0,112905130,동소문로44길,11290,5130,4121128,2,13,4,2,30,0-2%,1,0.122073353,0,0.4
20100610,64423,0,0,0,112905131,돌곶이로22가길,11290,5131,4121041,2,15,4,1,30,0-2%,1,0.122073353,0,0
20100610,64424,0,0,0,11290547,장위로41길,11290,547,4121583,2,155,4,0,30,2-7%,2,0.122073353,0,0.6
20181224,64425,2,0,3,112901304,고려대로11길,11290,1304,4856609,7,400,4,0,30,0-2%,1,0.427256736,0,0.2
20100610,64426,0,0,0,112901334,성북로12길,11290,1334,4121320,5,30,4,1,30,15-30%,4,0.305183383,0,0.8
20100610,64441,0,0,0,112902971,화랑로21가길,11290,2971,4121761,2,31,4,1,30,2-7%,2,0.122073353,0,0
20100422,64444,0,0,0,112905408,보국문로,11290,5408,3107004,3,64.302,3,1,50,15-30%,4,0.18311003,0,0.6
20100610,64448,0,0,0,112902389,삼선교로10라길,11290,2389,4121246,2,170,4,0,30,2-7%,2,0.122073353,0,0.4
20100610,64450,3,0,1,112904252,한천로70길,11290,4252,4121707,8,158,4,0,30,0-2%,1,0.488293413,0,0
20100610,64451,0,0,0,112904686,보문로13라길,11290,4686,4121190,5,126,4,1,30,0-2%,1,0.305183383,0,0
20100610,64452,2,0,1,112904687,보문로14길,11290,4687,4121194,7,225,4,0,30,기타,0,0.427256736,0,0
20110627,64453,2,2,0,112904688,개운사1길,11290,4688,4121486,4,292,4,0,30,기타,0,0.244146706,0,0.8
20100610,64454,0,0,2,11290944,성북로23가길,11290,944,4121333,5,157,4,0,30,15-30%,4,0.305183383,0,0.6
20100610,64455,0,0,0,11290945,성북로23길,11290,945,4121334,5,119,4,1,30,15-30%,4,0.305183383,0,0.8
20100610,64456,0,0,0,11290947,삼선교로10바길,11290,947,4121248,2,12,4,2,30,2-7%,2,0.122073353,0,0
20100610,64457,0,0,0,11290934,보국문로11가길,11290,934,4121139,2,114,4,0,30,15-30%,4,0.122073353,0,0.8
20100610,64458,0,0,0,112901335,돌곶이로22길,11290,1335,4121042,3,31,4,1,30,0-2%,1,0.18311003,0,0
20100610,64459,4,0,0,11290158,종암로24길,11290,158,4121669,2,299,4,0,30,0-2%,1,0.122073353,0,0.8
20100610,64460,0,0,0,112901336,장위로50길,11290,1336,4121593,3,68,4,1,30,0-2%,1,0.18311003,0,0.2
20100610,64461,0,0,0,112905407,선잠로,11290,5407,3107007,4.097,42.743,3,1,50,15-30%,4,0.250067264,0,0.8
20100610,64462,2,0,0,11290159,돌곶이로18길,11290,159,4121036,4,216,4,0,30,2-7%,2,0.244146706,0,0
20100610,64486,3,1,3,112904254,보문로29다길,11290,4254,4121210,14,159,4,0,30,15-30%,4,0.854513473,0,0.6
20100610,64487,0,0,0,112904255,삼선교로16길,11290,4255,4121253,6,47,4,1,30,15-30%,4,0.36622006,0,0.4
20100610,64488,0,0,0,112904256,삼선교로16길,11290,4256,4121253,6,42,4,1,30,15-30%,4,0.36622006,0,0.4
20181224,64489,0,0,2,112904678,고려대로,11290,4678,3352207,5,1214,3,1,50,2-7%,2,0.305183383,0,0
20100610,64490,0,0,0,112901448,동소문로6길,11290,1448,4121135,2,45,4,2,30,2-7%,2,0.122073353,0,0.6
20100610,64491,11,5,8,11290933,성북로4길,11290,933,4121351,7,1134,4,0,30,7-15%,3,0.427256736,0,0.8
20100610,64492,1,0,1,11290935,보국문로16길,11290,935,4121144,3,97,4,1,30,2-7%,2,0.18311003,0,0.8
20100610,64493,0,0,0,11290936,화랑로21길,11290,936,4121762,5,22,4,1,30,2-7%,2,0.305183383,0,0
20100610,64494,2,0,1,112903055,장위로37길,11290,3055,4121574,3,138,4,1,30,15-30%,4,0.18311003,0,0
20100610,64495,0,0,0,112903520,화랑로19길,11290,3520,4121759,4,57,4,1,30,2-7%,2,0.244146706,0,0
20100610,64506,2,0,0,112903245,장월로,11290,3245,3107012,3,111,3,1,50,2-7%,2,0.18311003,0,0
20100610,64507,0,0,0,112903246,장월로,11290,3246,3107012,2,19,3,2,50,0-2%,1,0.122073353,0,0
20100610,64508,0,0,0,112903248,장월로,11290,3248,3107012,2,62,3,1,50,15-30%,4,0.122073353,0,0
20100610,64526,0,0,0,112901898,월곡로7길,11290,1898,4121472,2,35,4,1,30,0-2%,1,0.122073353,0,0.4
20100610,64527,0,0,0,112901899,화랑로39길,11290,1899,4121783,2,50,4,1,30,0-2%,1,0.122073353,0,0
20100610,64528,0,0,2,112902620,종암로19라길,11290,2620,4121663,4,190,4,0,30,15-30%,4,0.244146706,0,0.2
20100610,64529,0,0,0,112902621,월곡로18가길,11290,2621,4121463,3,37,4,1,30,2-7%,2,0.18311003,0,0
20100610,64530,0,0,0,112901901,한천로83길,11290,1901,4121722,3,13,4,1,30,0-2%,1,0.18311003,0,0
20100610,64531,0,0,0,112902622,월곡로18가길,11290,2622,4121463,3,28,4,1,30,2-7%,2,0.18311003,0,0
20100610,64532,1,0,0,112904576,성북로4길,11290,4576,4121351,5,42,4,1,30,15-30%,4,0.305183383,0,0.8
20100610,64539,0,0,0,112903521,화랑로19길,11290,3521,4121759,2,16,4,1,30,2-7%,2,0.122073353,0,0
20100610,64541,0,0,0,112903522,화랑로19길,11290,3522,4121759,4,12,4,2,30,2-7%,2,0.244146706,0,0
20100610,64543,0,0,0,112903523,화랑로19길,11290,3523,4121759,5,58,4,1,30,2-7%,2,0.305183383,0,0
20100610,64544,0,0,0,112903524,화랑로19길,11290,3524,4121759,2,18,4,1,30,2-7%,2,0.122073353,0,0
20100610,64545,0,0,0,112903525,화랑로19길,11290,3525,4121759,2,18,4,1,30,2-7%,2,0.122073353,0,0
20100610,64546,0,0,0,112904125,화랑로23길,11290,4125,4121767,5,172,4,0,30,2-7%,2,0.305183383,0,0
20100610,64547,0,0,0,112904126,화랑로21길,11290,4126,4121762,5,39,4,1,30,2-7%,2,0.305183383,0,0
20100610,64548,0,0,0,112904127,화랑로19가길,11290,4127,4121758,2,105,4,1,30,15-30%,4,0.122073353,0,0
20100610,64553,0,0,3,112903271,종암로19길,11290,3271,4121660,3,120,4,1,30,2-7%,2,0.18311003,0,0.2
20100610,64554,0,0,2,112903273,종암로19길,11290,3273,4121660,2,105,4,1,30,0-2%,1,0.122073353,0,0.2
20100610,64555,0,0,0,112903274,종암로19길,11290,3274,4121660,4,9,4,2,30,7-15%,3,0.244146706,0,0
20100610,64556,0,0,0,112903276,종암로19다길,11290,3276,4121662,2,21,4,1,30,7-15%,3,0.122073353,0,0.2
20100610,64557,0,0,0,112904513,서경로20길,11290,4513,4121290,2,110,4,1,30,2-7%,2,0.122073353,0,0.8
20100610,64558,0,0,0,11290891,솔샘로17가길,11290,891,4121372,10,179,4,0,30,30-60%,5,0.610366766,0,0.8
20100610,64559,0,0,0,112901895,월곡로5나길,11290,1895,4121470,5,15,4,1,30,2-7%,2,0.305183383,0,0.2
20100610,64560,0,1,0,112905132,장월로11길,11290,5132,4121507,2,27,4,2,30,15-30%,4,0.122073353,0,0
20100610,64561,0,0,0,11290548,보국문로29라길,11290,548,4121162,5,11,4,1,30,0-2%,1,0.305183383,0,0.8
20100610,64562,0,0,0,11290892,한천로101가길,11290,892,4121700,4,60,4,1,30,0-2%,1,0.244146706,0,0
20100610,64563,0,0,0,112902584,정릉로17길,11290,2584,4121605,2,42,4,1,30,7-15%,3,0.122073353,0,0.8
20100610,64564,0,0,0,112903967,동소문로35길,11290,3967,4121116,2,21,4,1,30,2-7%,2,0.122073353,0,0.8
20100610,64611,0,0,0,112902972,화랑로21가길,11290,2972,4121761,2,40,4,1,30,2-7%,2,0.122073353,0,0
20100610,64625,0,0,0,11290948,삼선교로10다길,11290,948,4121245,5,51,4,1,30,0-2%,1,0.305183383,0,0.2
20100610,64626,0,0,0,11290949,화랑로18라길,11290,949,4121753,4,173,4,0,30,0-2%,1,0.244146706,0,0
20100610,64627,0,2,0,112904568,동소문로31길,11290,4568,4121112,5,137,4,0,30,2-7%,2,0.305183383,0,0.4
20100610,64628,0,0,0,112902585,정릉로17길,11290,2585,4121605,4,49,4,1,30,7-15%,3,0.244146706,0,0.8
