index,pk,RN,ROAD_LT,위험도,dan_lvl,code,name,name_eng,area
65501,113052927,삼양로159길,33,0.649,0.648822468,1109074,우이동,Ui-dong,10680636.29
65560,1130595,삼양로163길,38,0.656,0.656406286,1109074,우이동,Ui-dong,10680636.29
65794,1130597,삼양로163길,24,0.656,0.656406286,1109074,우이동,Ui-dong,10680636.29
65807,113052928,삼양로159길,18,0.649,0.648822468,1109074,우이동,Ui-dong,10680636.29
65827,11305107,삼양로165길,23,0.655,0.655252794,1109074,우이동,Ui-dong,10680636.29
65906,113053312,삼양로173길,2531,0.841,0.840814374,1109074,우이동,Ui-dong,10680636.29
66023,113052524,인수봉로81길,42,0.68,0.680377864,1109074,우이동,Ui-dong,10680636.29
66025,113052525,인수봉로81길,63,0.609,0.609340571,1109074,우이동,Ui-dong,10680636.29
11038,11305316,삼양로29길,16,0.773,0.772751521,1109073,삼각산동,Samgaksan-dong,614480.128
11797,113053850,솔샘로,3260,0.944,0.944389308,1109073,삼각산동,Samgaksan-dong,614480.128
14734,113053946,솔샘로48길,18,0.7,0.700257297,1109073,삼각산동,Samgaksan-dong,614480.128
20552,113053915,삼양로,6700,0.965,0.965484659,1109073,삼각산동,Samgaksan-dong,614480.128
24243,113053136,삼양로29길,61,0.609,0.609340571,1109073,삼각산동,Samgaksan-dong,614480.128
53964,113052792,솔샘로,3260,0.636,0.636034362,1109073,삼각산동,Samgaksan-dong,614480.128
65717,113053702,삼양로19길,1131,0.922,0.922013176,1109073,삼각산동,Samgaksan-dong,614480.128
423,113051342,솔매로28길,26,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
1061,11305573,도봉로23길,25,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
1062,11305574,도봉로23길,54,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
1454,113052163,삼양로20가길,50,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
1904,113051869,삼양로20길,20,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
2537,113053138,솔샘로60가길,98,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
3053,113051880,삼양로38길,31,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
3958,113051906,삼양로54길,33,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
4064,113051909,삼양로54길,21,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
4114,113052365,도봉로13길,82,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
4122,113052366,도봉로13길,31,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
4160,113053917,삼양로20나길,11,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
4342,11305766,솔매로,88,0.625,0.625353201,1109072,송천동,Songcheon-dong,927924.549
4413,11305703,솔샘로64나길,80,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
6243,113052738,도봉로21길,25,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
6261,113052171,삼양로38나길,22,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
6385,113052985,숭인로5길,73,0.701,0.700592995,1109072,송천동,Songcheon-dong,927924.549
6411,113052173,삼양로38라길,34,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
6415,113052179,삼양로54마길,39,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
6416,113052181,삼양로54가길,101,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
6457,11305707,솔샘로64가길,9,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
6579,113052988,숭인로7길,49,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
6673,113051933,솔샘로65길,60,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
7317,11305223,삼양로,6700,0.676,0.675615313,1109072,송천동,Songcheon-dong,927924.549
7425,113053858,도봉로,9840,1.024,1.024044731,1109072,송천동,Songcheon-dong,927924.549
7634,113051533,도봉로23길,53,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
8396,11305624,도봉로27길,20,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
8958,113051492,숭인로5길,74,0.673,0.672765619,1109072,송천동,Songcheon-dong,927924.549
8962,113051493,숭인로5길,11,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
8969,113052677,삼양로46길,118,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
8976,113051419,삼양로54길,31,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
10607,11305271,삼양로16길,31,0.656,0.656406286,1109072,송천동,Songcheon-dong,927924.549
10699,11305258,삼양로46길,21,0.656,0.656406286,1109072,송천동,Songcheon-dong,927924.549
10956,113051099,도봉로41길,25,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
11000,11305244,도봉로29길,11,0.663,0.662865039,1109072,송천동,Songcheon-dong,927924.549
11164,113051105,도봉로15길,91,0.647,0.647033831,1109072,송천동,Songcheon-dong,927924.549
11228,113051102,도봉로27길,18,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
11502,11305269,삼양로16길,10,0.665,0.664645427,1109072,송천동,Songcheon-dong,927924.549
11750,11305273,삼양로20길,8,0.656,0.656406286,1109072,송천동,Songcheon-dong,927924.549
11761,11305259,솔샘로68길,12,0.716,0.716366156,1109072,송천동,Songcheon-dong,927924.549
11797,113053850,솔샘로,3260,0.944,0.944389308,1109072,송천동,Songcheon-dong,927924.549
11849,113052572,솔샘로59가길,40,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
12042,11305272,삼양로16길,22,0.67,0.669814121,1109072,송천동,Songcheon-dong,927924.549
12145,113053500,숭인로13길,284,0.602,0.602270479,1109072,송천동,Songcheon-dong,927924.549
12311,113053848,솔매로,1557,0.693,0.6933887,1109072,송천동,Songcheon-dong,927924.549
12513,11305249,도봉로37길,11,0.663,0.662865039,1109072,송천동,Songcheon-dong,927924.549
12572,113051674,솔샘로64다길,33,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
13084,113051579,도봉로27길,62,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
13558,11305282,솔샘로60나길,11,0.656,0.656406286,1109072,송천동,Songcheon-dong,927924.549
13860,11305782,솔샘로,3260,0.728,0.727996909,1109072,송천동,Songcheon-dong,927924.549
13955,11305215,삼양로20가길,30,0.716,0.716366156,1109072,송천동,Songcheon-dong,927924.549
14002,113053854,숭인로,760,0.718,0.717604411,1109072,송천동,Songcheon-dong,927924.549
14533,113052987,숭인로7길,32,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
14693,113051563,도봉로39길,26,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
14782,113053745,솔샘로60가길,218,0.675,0.674856194,1109072,송천동,Songcheon-dong,927924.549
14951,113053973,솔매로,16,0.631,0.631038317,1109072,송천동,Songcheon-dong,927924.549
15027,11305392,삼양로20길,125,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
17142,113051664,도봉로13가길,57,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
17530,113051762,삼양로,6700,0.728,0.727996909,1109072,송천동,Songcheon-dong,927924.549
17567,11305231,삼양로20길,12,0.716,0.716366156,1109072,송천동,Songcheon-dong,927924.549
17665,11305183,솔매로30길,31,0.656,0.656406286,1109072,송천동,Songcheon-dong,927924.549
18014,113052170,삼양로38가길,44,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
18652,11305426,삼양로54길,12,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
19102,11305448,솔샘로60길,13,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
19475,113052103,도봉로37길,53,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
19571,1130514,삼양로16길,19,0.663,0.662865039,1109072,송천동,Songcheon-dong,927924.549
19578,113051671,솔샘로64나길,51,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
20123,113053916,삼양로20길,31,0.665,0.664645427,1109072,송천동,Songcheon-dong,927924.549
20184,113052853,삼양로20길,26,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
20505,11305260,솔샘로68길,16,0.716,0.716366156,1109072,송천동,Songcheon-dong,927924.549
20552,113053915,삼양로,6700,0.965,0.965484659,1109072,송천동,Songcheon-dong,927924.549
20725,113052379,삼양로22길,16,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
20752,113052180,삼양로54다길,56,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
20759,113052382,솔샘로53길,22,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
20810,113052877,삼양로20나길,63,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
20890,113051079,도봉로31길,13,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
20911,113051103,도봉로27길,17,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
22188,113051928,솔샘로68길,21,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
22206,113051412,삼양로40길,75,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
22235,113051761,삼양로,6700,0.605,0.605343314,1109072,송천동,Songcheon-dong,927924.549
24213,11305175,솔샘로60가길,10,0.656,0.656406286,1109072,송천동,Songcheon-dong,927924.549
24263,1130562,도봉로41길,11,0.656,0.656406286,1109072,송천동,Songcheon-dong,927924.549
24269,113052491,도봉로41길,71,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
24358,11305912,도봉로13길,49,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
24383,113051420,삼양로54길,13,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
24405,113051192,솔샘로64다길,34,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
24463,11305914,삼양로20나길,140,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
24527,113052385,솔샘로60길,36,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
24530,1130523,삼양로20나길,11,0.665,0.664645427,1109072,송천동,Songcheon-dong,927924.549
24640,113052852,삼양로20길,17,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
24735,113052085,도봉로41길,21,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
24774,11305682,삼양로24가길,85,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
24851,113052104,도봉로37길,48,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
24854,113052154,삼양로46가길,23,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
25701,113052448,도봉로29길,24,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
28697,113052786,솔매로,16,0.676,0.67557288,1109072,송천동,Songcheon-dong,927924.549
28818,1130591,삼양로16길,14,0.716,0.716366156,1109072,송천동,Songcheon-dong,927924.549
28978,11305443,솔샘로59길,16,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
29221,113052094,도봉로27길,61,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
29458,113052768,솔샘로64다길,24,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
53299,1130524,삼양로20나길,21,0.665,0.664645427,1109072,송천동,Songcheon-dong,927924.549
53631,1130520,삼양로20나길,22,0.716,0.716366156,1109072,송천동,Songcheon-dong,927924.549
53634,1130521,삼양로20나길,20,0.656,0.656406286,1109072,송천동,Songcheon-dong,927924.549
53705,11305401,삼양로14길,9,0.708,0.708158765,1109072,송천동,Songcheon-dong,927924.549
53828,1130522,삼양로20나길,18,0.656,0.656406286,1109072,송천동,Songcheon-dong,927924.549
53960,113053587,도봉로15길,242,0.746,0.746083311,1109072,송천동,Songcheon-dong,927924.549
54572,1130526,삼양로20나길,10,0.665,0.664645427,1109072,송천동,Songcheon-dong,927924.549
55061,11305427,삼양로54길,65,0.647,0.647033831,1109072,송천동,Songcheon-dong,927924.549
55745,1130525,삼양로20나길,10,0.656,0.656406286,1109072,송천동,Songcheon-dong,927924.549
55827,11305838,솔매로28길,13,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
55968,113052059,도봉로19길,51,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
56027,113052838,삼양로16길,59,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
56350,11305442,솔샘로59길,117,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
56807,113052459,도봉로23길,41,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
59858,113052447,도봉로29길,42,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
59859,113052450,도봉로29길,60,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
59862,11305915,삼양로20나길,30,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
60059,113052840,삼양로16길,113,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
60117,113052854,삼양로20길,90,0.618,0.618174363,1109072,송천동,Songcheon-dong,927924.549
60212,11305893,삼양로44길,24,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
60749,11305452,솔샘로60길,17,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
61146,113052468,도봉로49길,33,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
61322,11305863,삼양로16길,87,0.649,0.648822468,1109072,송천동,Songcheon-dong,927924.549
65242,113051306,도봉로,9840,0.736,0.7363851,1109072,송천동,Songcheon-dong,927924.549
65608,11305942,솔샘로65길,15,0.68,0.680377864,1109072,송천동,Songcheon-dong,927924.549
65684,11305130,삼양로38라길,12,0.656,0.656406286,1109072,송천동,Songcheon-dong,927924.549
65685,11305131,삼양로38라길,11,0.716,0.716366156,1109072,송천동,Songcheon-dong,927924.549
65957,113051332,삼양로54나길,40,0.609,0.609340571,1109072,송천동,Songcheon-dong,927924.549
1629,113053024,도봉로28길,56,0.649,0.648822468,1109071,송중동,Songjung-dong,1086119.714
2010,113052720,도봉로46길,20,0.649,0.648822468,1109071,송중동,Songjung-dong,1086119.714
2151,113053045,오패산로48길,22,0.647,0.647033831,1109071,송중동,Songjung-dong,1086119.714
2326,113052721,도봉로20길,14,0.68,0.680377864,1109071,송중동,Songjung-dong,1086119.714
2852,113051984,오현로6길,37,0.609,0.609340571,1109071,송중동,Songjung-dong,1086119.714
3725,113053542,도봉로16길,242,0.628,0.627816067,1109071,송중동,Songjung-dong,1086119.714
6396,113051486,오현로6길,36,0.68,0.680377864,1109071,송중동,Songjung-dong,1086119.714
6461,113051551,도봉로28길,65,0.68,0.680377864,1109071,송중동,Songjung-dong,1086119.714
6464,113051553,도봉로28길,59,0.609,0.609340571,1109071,송중동,Songjung-dong,1086119.714
7425,113053858,도봉로,9840,1.024,1.024044731,1109071,송중동,Songjung-dong,1086119.714
7880,113051526,도봉로18길,10,0.68,0.680377864,1109071,송중동,Songjung-dong,1086119.714
7916,113051829,솔매로50길,82,0.649,0.648822468,1109071,송중동,Songjung-dong,1086119.714
8329,113053481,오현로21길,724,0.739,0.739119783,1109071,송중동,Songjung-dong,1086119.714
8451,113052223,도봉로18가길,57,0.609,0.609340571,1109071,송중동,Songjung-dong,1086119.714
8516,113052610,도봉로10가길,26,0.68,0.680377864,1109071,송중동,Songjung-dong,1086119.714
8874,113053480,오현로10길,133,0.672,0.671934265,1109071,송중동,Songjung-dong,1086119.714
11180,113051106,도봉로6길,89,0.609,0.609340571,1109071,송중동,Songjung-dong,1086119.714
11513,11305318,월계로7나길,18,0.665,0.664645427,1109071,송중동,Songjung-dong,1086119.714
11797,113053850,솔샘로,3260,0.944,0.944389308,1109071,송중동,Songjung-dong,1086119.714
12036,113053772,월계로21가길,432,0.616,0.616459295,1109071,송중동,Songjung-dong,1086119.714
13212,113052409,오패산로30가길,44,0.68,0.680377864,1109071,송중동,Songjung-dong,1086119.714
13521,113051483,오현로10길,29,0.609,0.609340571,1109071,송중동,Songjung-dong,1086119.714
14596,113052611,도봉로10다길,105,0.609,0.609340571,1109071,송중동,Songjung-dong,1086119.714
14739,11305141,오패산로,4100,0.631,0.631038317,1109071,송중동,Songjung-dong,1086119.714
15217,113051211,월계로7가길,15,0.68,0.680377864,1109071,송중동,Songjung-dong,1086119.714
15312,113051977,오패산로30가길,33,0.649,0.648822468,1109071,송중동,Songjung-dong,1086119.714
15489,113051980,오패산로30길,57,0.68,0.680377864,1109071,송중동,Songjung-dong,1086119.714
15679,113052224,도봉로18가길,19,0.68,0.680377864,1109071,송중동,Songjung-dong,1086119.714
15680,113052227,도봉로28나길,48,0.68,0.680377864,1109071,송중동,Songjung-dong,1086119.714
18092,1130576,도봉로10다길,14,0.656,0.656406286,1109071,송중동,Songjung-dong,1086119.714
19863,113052456,도봉로18길,51,0.649,0.648822468,1109071,송중동,Songjung-dong,1086119.714
20758,11305622,도봉로24길,18,0.649,0.648822468,1109071,송중동,Songjung-dong,1086119.714
21030,113053853,오현로,2218,0.913,0.912706721,1109071,송중동,Songjung-dong,1086119.714
21034,11305725,월계로21가길,18,0.68,0.680377864,1109071,송중동,Songjung-dong,1086119.714
22095,113053018,도봉로38길,49,0.609,0.609340571,1109071,송중동,Songjung-dong,1086119.714
22214,113052607,도봉로28가길,30,0.68,0.680377864,1109071,송중동,Songjung-dong,1086119.714
22222,11305972,오패산로30가길,29,0.63,0.630110736,1109071,송중동,Songjung-dong,1086119.714
22282,113052466,도봉로38길,43,0.723,0.723004611,1109071,송중동,Songjung-dong,1086119.714
24219,113053859,오패산로,4100,0.96,0.960142025,1109071,송중동,Songjung-dong,1086119.714
24390,113053482,오현로9길,852,0.867,0.866646053,1109071,송중동,Songjung-dong,1086119.714
24509,1130580,오패산로,4100,0.622,0.622114196,1109071,송중동,Songjung-dong,1086119.714
24574,11305597,도봉로10나길,27,0.609,0.609340571,1109071,송중동,Songjung-dong,1086119.714
29464,113052780,도봉로10다길,13,0.701,0.700592995,1109071,송중동,Songjung-dong,1086119.714
29465,113052781,오패산로52라길,74,0.68,0.680377864,1109071,송중동,Songjung-dong,1086119.714
53184,113052024,도봉로26길,27,0.649,0.648822468,1109071,송중동,Songjung-dong,1086119.714
53524,113051210,월계로7나길,45,0.68,0.680377864,1109071,송중동,Songjung-dong,1086119.714
53960,113053587,도봉로15길,242,0.746,0.746083311,1109071,송중동,Songjung-dong,1086119.714
54021,11305817,오패산로,4100,0.676,0.67557288,1109071,송중동,Songjung-dong,1086119.714
54027,11305823,오패산로,4100,0.676,0.67557288,1109071,송중동,Songjung-dong,1086119.714
54060,113053603,오패산로52길,747,0.79,0.790460232,1109071,송중동,Songjung-dong,1086119.714
56028,113052034,도봉로18길,37,0.649,0.648822468,1109071,송중동,Songjung-dong,1086119.714
56033,113051235,도봉로18가길,55,0.649,0.648822468,1109071,송중동,Songjung-dong,1086119.714
56717,113053622,오패산로48길,254,0.703,0.70288508,1109071,송중동,Songjung-dong,1086119.714
60126,113051694,월계로21나길,68,0.636,0.635698706,1109071,송중동,Songjung-dong,1086119.714
60205,1130551,도봉로30길,35,0.656,0.656406286,1109071,송중동,Songjung-dong,1086119.714
60250,1130554,도봉로18길,24,0.665,0.664645427,1109071,송중동,Songjung-dong,1086119.714
60251,1130555,도봉로18길,9,0.665,0.664645427,1109071,송중동,Songjung-dong,1086119.714
63563,11305967,월계로3길,102,0.649,0.648822468,1109071,송중동,Songjung-dong,1086119.714
65668,113052501,오패산로35길,11,0.649,0.648822468,1109071,송중동,Songjung-dong,1086119.714
65721,11305121,오패산로32길,33,0.656,0.656406286,1109071,송중동,Songjung-dong,1086119.714
65822,113051719,도봉로28가길,33,0.68,0.680377864,1109071,송중동,Songjung-dong,1086119.714
65849,11305503,오현로9길,34,0.637,0.637367133,1109071,송중동,Songjung-dong,1086119.714
1098,11305581,도봉로61길,28,0.68,0.680377864,1109070,미아동,Mia-dong,835790.513
2858,113052231,도봉로76가길,15,0.68,0.680377864,1109070,미아동,Mia-dong,835790.513
3048,113052723,도봉로65길,60,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
3504,11305344,도봉로51길,13,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
3958,113051906,삼양로54길,33,0.68,0.680377864,1109070,미아동,Mia-dong,835790.513
5967,113052310,솔매로43길,22,0.68,0.680377864,1109070,미아동,Mia-dong,835790.513
6010,113051522,도봉로63길,20,0.68,0.680377864,1109070,미아동,Mia-dong,835790.513
6044,113052319,솔매로45길,36,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
6634,113051556,도봉로57길,57,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
7425,113053858,도봉로,9840,1.024,1.024044731,1109070,미아동,Mia-dong,835790.513
8329,113053481,오현로21길,724,0.739,0.739119783,1109070,미아동,Mia-dong,835790.513
9540,11305299,도봉로68길,47,0.656,0.656406286,1109070,미아동,Mia-dong,835790.513
9719,113053496,오현로25길,559,0.657,0.657116077,1109070,미아동,Mia-dong,835790.513
11658,11305226,솔매로52길,54,0.656,0.656406286,1109070,미아동,Mia-dong,835790.513
12311,113053848,솔매로,1557,0.693,0.6933887,1109070,미아동,Mia-dong,835790.513
14000,113052661,도봉로,9840,0.634,0.634245725,1109070,미아동,Mia-dong,835790.513
15553,113052294,덕릉로,11419,0.641,0.641218823,1109070,미아동,Mia-dong,835790.513
15737,113053011,도봉로63길,30,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
17385,11305923,삼양로54길,22,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
17522,113052065,도봉로45길,14,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
17547,11305148,솔매로54길,21,0.656,0.656406286,1109070,미아동,Mia-dong,835790.513
18037,113052430,덕릉로28길,26,0.68,0.680377864,1109070,미아동,Mia-dong,835790.513
19100,113051539,도봉로61길,14,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
20487,113051324,도봉로53길,36,0.68,0.680377864,1109070,미아동,Mia-dong,835790.513
20650,113052505,오패산로60길,38,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
22163,113052062,도봉로45길,53,0.647,0.647033831,1109070,미아동,Mia-dong,835790.513
22240,113051543,도봉로49길,55,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
22274,113051495,덕릉로28길,20,0.68,0.680377864,1109070,미아동,Mia-dong,835790.513
22276,113052050,도봉로49길,16,0.68,0.680377864,1109070,미아동,Mia-dong,835790.513
22287,11305142,솔매로41길,24,0.656,0.656406286,1109070,미아동,Mia-dong,835790.513
24219,113053859,오패산로,4100,0.96,0.960142025,1109070,미아동,Mia-dong,835790.513
24241,113053042,오패산로58길,42,0.63,0.630110736,1109070,미아동,Mia-dong,835790.513
24818,113052047,도봉로65길,59,0.609,0.609340571,1109070,미아동,Mia-dong,835790.513
24855,11305579,도봉로61길,59,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
24858,113052463,도봉로61길,29,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
24913,113052311,도봉로53길,27,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
25626,113051537,도봉로61길,56,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
25693,113052249,솔매로,53,0.636,0.636034362,1109070,미아동,Mia-dong,835790.513
25751,113052464,도봉로65길,51,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
28700,113052754,도봉로47길,19,0.68,0.680377864,1109070,미아동,Mia-dong,835790.513
53832,113052800,덕릉로,11419,0.607,0.606877248,1109070,미아동,Mia-dong,835790.513
53848,1130548,덕릉로28길,28,0.656,0.656406286,1109070,미아동,Mia-dong,835790.513
53902,11305830,도봉로51길,26,0.609,0.609340571,1109070,미아동,Mia-dong,835790.513
54060,113053603,오패산로52길,747,0.79,0.790460232,1109070,미아동,Mia-dong,835790.513
55061,11305427,삼양로54길,65,0.647,0.647033831,1109070,미아동,Mia-dong,835790.513
55824,11305836,솔매로45길,28,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
55973,113052461,도봉로61길,59,0.609,0.609340571,1109070,미아동,Mia-dong,835790.513
56220,113052462,도봉로61길,52,0.68,0.680377864,1109070,미아동,Mia-dong,835790.513
56345,113051641,도봉로53가길,14,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
56347,113051643,도봉로47길,16,0.609,0.609340571,1109070,미아동,Mia-dong,835790.513
56530,113052042,도봉로61길,45,0.609,0.609340571,1109070,미아동,Mia-dong,835790.513
56805,113052057,도봉로49길,54,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
60003,1130566,도봉로53가길,11,0.716,0.716366156,1109070,미아동,Mia-dong,835790.513
60287,113052455,도봉로63길,13,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
60393,11305907,삼양로64길,67,0.649,0.648822468,1109070,미아동,Mia-dong,835790.513
60896,11305146,솔매로41길,35,0.656,0.656406286,1109070,미아동,Mia-dong,835790.513
61373,113052472,도봉로45길,52,0.609,0.609340571,1109070,미아동,Mia-dong,835790.513
61380,113052474,도봉로45길,12,0.609,0.609340571,1109070,미아동,Mia-dong,835790.513
65342,113051326,솔매로41길,46,0.609,0.609340571,1109070,미아동,Mia-dong,835790.513
65677,113051329,도봉로51길,13,0.68,0.680377864,1109070,미아동,Mia-dong,835790.513
65678,113051330,도봉로51길,15,0.609,0.609340571,1109070,미아동,Mia-dong,835790.513
65960,113051334,솔매로54길,41,0.739,0.739123628,1109070,미아동,Mia-dong,835790.513
422,113051341,솔매로33길,34,0.649,0.648822468,1109069,삼양동,Samyang-dong,948489.178
506,113052132,인수봉로6길,94,0.649,0.648822468,1109069,삼양동,Samyang-dong,948489.178
576,113051347,솔매로17길,28,0.68,0.680377864,1109069,삼양동,Samyang-dong,948489.178
999,113052151,솔매로7다길,65,0.68,0.680377864,1109069,삼양동,Samyang-dong,948489.178
1094,113052159,삼양로60가길,36,0.68,0.680377864,1109069,삼양동,Samyang-dong,948489.178
1500,113052167,삼양로59가길,31,0.68,0.680377864,1109069,삼양동,Samyang-dong,948489.178
1973,113052165,삼양로58나길,32,0.68,0.680377864,1109069,삼양동,Samyang-dong,948489.178
2249,113052240,인수봉로6가길,39,0.68,0.680377864,1109069,삼양동,Samyang-dong,948489.178
2499,113052239,인수봉로6가길,22,0.68,0.680377864,1109069,삼양동,Samyang-dong,948489.178
2698,113051371,삼양로37길,26,0.649,0.648822468,1109069,삼양동,Samyang-dong,948489.178
2700,113051372,삼양로41길,32,0.649,0.648822468,1109069,삼양동,Samyang-dong,948489.178
2750,113052340,삼양로41길,18,0.68,0.680377864,1109069,삼양동,Samyang-dong,948489.178
2812,113052339,삼양로41길,48,0.649,0.648822468,1109069,삼양동,Samyang-dong,948489.178
3404,11305351,솔매로22길,89,0.649,0.648822468,1109069,삼양동,Samyang-dong,948489.178
3675,11305352,솔매로22길,44,0.68,0.680377864,1109069,삼양동,Samyang-dong,948489.178
3818,113052253,솔매로,27,0.636,0.636034362,1109069,삼양동,Samyang-dong,948489.178
4344,11305767,솔매로,67,0.63,0.62951835,1109069,삼양동,Samyang-dong,948489.178
4400,113053065,인수봉로6길,48,0.673,0.672765619,1109069,삼양동,Samyang-dong,948489.178
4515,11305701,솔샘로35가길,11,0.68,0.680377864,1109069,삼양동,Samyang-dong,948489.178
4630,11305687,삼양로60가길,57,0.68,0.680377864,1109069,삼양동,Samyang-dong,948489.178
4672,11305692,삼양로64가길,88,0.649,0.648822468,1109069,삼양동,Samyang-dong,948489.178
4709,11305357,솔매로17길,16,0.649,0.648822468,1109069,삼양동,Samyang-dong,948489.178
6057,113052372,삼양로71길,36,0.68,0.680377864,1109069,삼양동,Samyang-dong,948489.178
6459,11305358,솔매로17길,22,0.68,0.680377864,1109069,삼양동,Samyang-dong,948489.178
6677,113051936,솔샘로31길,57,0.708,0.708158765,1109069,삼양동,Samyang-dong,948489.178
